Vendor|VendorAbbr|CountryCode|ProductID|ProductDescription|ProductType|ProductLine|Finish|UOM|Zero81|PkQtyForPricing|Keynote
UNION|UN|UK|JH603BUFR-M-SSF|Butt hinge, radius, 100mm x 88mm, satin stainless steel|HI|603|SSF|20|292.65|20|9.3
UNION|UN|UK|JH603BUFS-U-BZP|Butt Hinge, Fixed Pin, Square Corners. 100mm x 88mm|HI|603|BZP|3|17.6|3|9.3
UNION|UN|UK|JH603BUFS-U-SSF|Butt Hinge, Fixed Pin, Square Corners. 100mm x 88mm|HI|603|SSF|3|46.46|3|9.3
UNION|UN|UK|JH604LALR-M-BZP|Lift-off Hinge, Left Hand, Radiused Corners. 98mm x 82mm|HI|604|BZP|20|78.97|20|9.3
UNION|UN|UK|JH604LALR-M-SSF|Lift-off Hinge, Left Hand, Radiused Corners. 98mm x 82mm|HI|604|SSF|20|263.49|20|9.3
UNION|UN|UK|JH604LARR-M-BZP|Lift-off Hinge, Right Hand, Radiused Corners. 98mm x 82mm|HI|604|BZP|20|78.97|20|9.3
UNION|UN|UK|JH605LOLR-M-BZP|Lift-off Hinge, Left Hand, Radiused Corners. 100mm x 88mm|HI|605|BZP|20|75.05|20|9.3
UNION|UN|UK|JH605LOLR-M-SSF|Lift-off Hinge, Left Hand, Radiused Corners. 100mm x 88mm|HI|605|SSF|20|261.47|20|9.3
UNION|UN|UK|JH605LOLS-U-SSF|Lift-off Hinge, Left Hand, Square Corners. 100mm x 88mm|HI|605|SSF|3|44.06|3|9.3
UNION|UN|UK|JH605LORR-M-BZP|Lift-off Hinge, Right Hand, Radiused Corners. 100mm x 88mm|HI|605|BZP|20|75.05|20|9.3
UNION|UN|UK|JH605LORR-M-SSF|Lift-off Hinge, Right Hand, Radiused Corners. 100mm x 88mm|HI|605|SSF|20|261.47|20|9.3
UNION|UN|UK|JH605LORS-U-SSF|Lift-off Hinge, Right Hand, Square Corners. 100mm x 88mm|HI|605|SSF|3|44.06|3|9.3
UNION|UN|UK|JH-BB-DOG-M-SS|Ball Bearing Dog Bolt Hinge (AASD PRODUCT)|HI|Ball Bearing|SS|20|144.44|20|9.3
UNION|UN|UK|JH-BB-STD-M-SS|Standard Ball Bearing Hinge|HI|Ball Bearing|SS|20|139.78|20|9.3
UNION|UN|UK|J-HC100SS|Hat & Coat Hook|OT|HC100|SSS|EA|3.37|1|9.9
UNION|UN|UK|J-KUED3030SC|keyULTRA™ Euro Double |CY|KEYULTRA|SC|EA|38.28|1|1.1
UNION|UN|UK|J-KUED3035SC|keyULTRA™ Euro Double|CY|KEYULTRA|SC|EA|37.71|1|1.1
UNION|UN|UK|J-KUED3535SC|KeyULTRA Double Cylinder 35/35 SC - Euro|CY|KEYULTRA|SC|EA|40.19|1|1.1
UNION|UN|UK|J-KUES3010SC|keyULTRA™ Euro Single |CY|KEYULTRA|SC|EA|28.56|1|1.1
UNION|UN|UK|J-KUES3510SC|KeyULTRA Single Cylinder 35/10 SC - Euro|CY|KEYULTRA|SC|EA|29.13|1|1.1
UNION|UN|UK|J-KUES4010PL|keyULTRA™ Euro Single |CY|KEYULTRA|PL|EA|32.67|1|1.1
UNION|UN|UK|J-KUES4010SC|keyULTRA™ Euro Single |CY|KEYULTRA|SC|EA|29.71|1|1.1
UNION|UN|UK|J-KUES4510SC|keyULTRA™ Euro Single |CY|KEYULTRA|SC|EA|30.27|1|1.1
UNION|UN|UK|J-KUET3030SC|keyULTRA™ Euro Turn (Round)|CY|KEYULTRA|SC|EA|34.58|1|1.1
UNION|UN|UK|J-KUET3535SC|KeyULTRA Key & Turn Cylinder 35/35 SC  - Euro|CY|KEYULTRA|SC|EA|36.3|1|1.1
UNION|UN|UK|J-KUET4040SC|keyULTRA™ Euro Turn (Round)|CY|KEYULTRA|SC|EA|38.04|1|1.1
UNION|UN|UK|J-KUOS4010SC|keyULTRA™ Oval Single |CY|KEYULTRA|SC|EA|34.15|1|1.1
UNION|UN|UK|JL1037-CH|Rim Night Latch|LO|1037 / L1037|SC|EA|66.74|1|2.3
UNION|UN|UK|JL2049-PL-6.00|Euro-profile Horizontal Mortice Lock|LO|L2049|PL|EA|42.62|1|2.1
UNION|UN|UK|JL2070-SC|Horizontal Mortice Lock (case only)|LO|L2070|SC|EA|76.04|1|2.1
UNION|UN|UK|JL2072-SC|Horizontal Mortice Lock (case only)|LO|L2072|SC|EA|81.22|1|2.1
UNION|UN|UK|JL2141-SC-3.00|UNION Oval Profile Mortice Deadlock|LO|2141 / L2141|SC|EA|26.15|1|2.1
UNION|UN|UK|JL2144E-PL-2.50|Euro-profile Mortice Deadlock |LO|L2144E / 212441E|PL|EA|35.1|1|2.1
UNION|UN|UK|JL2144E-SC-3.00|Euro-profile Mortice Deadlock |LO|L2144E / 212441E|SC|EA|37.8|1|2.1
UNION|UN|UK|JL2149-PL-2.50|Euro-profile Mortice Deadlock |LO|2149 / L2149|PL|EA|24.26|1|2.1
UNION|UN|UK|JL2149-SC-2.50|Euro-profile Mortice Deadlock |LO|2149 / L2149|SC|EA|25.51|1|2.1
UNION|UN|UK|JL21EUS-PB-2.5|Strongbolt Europrofile Deadlock|LO|21EU|PB|EA|13.26|1|2.1
UNION|UN|UK|JL2244E-SC-3.00|Euro-profile Mortice Sashlock |LO|L2244E / 222441E|SC|EA|45.07|1|2.1
UNION|UN|UK|JL2249-PL-2.50|Euro-profile Mortice Mortice Sashlock|LO|2249 / L2249|PL|EA|27.06|1|2.1
UNION|UN|UK|JL2249-PL-3.00|Euro-profile Mortice Mortice Sashlock|LO|2249 / L2249|PL|EA|27.74|1|2.1
UNION|UN|UK|JL2249-SC-2.50|Euro-profile Mortice Mortice Sashlock|LO|2249 / L2249|SC|EA|28.4|1|2.1
UNION|UN|UK|JL22EUS-PB-2.5|Strongbolt Europrofile Sashlock|LO|22EU|PB|EA|14.74|1|2.1
UNION|UN|UK|JL2441-SC-3.00|Oval Profile Sliding Door D/Lock|LO|L2441|SC|EA|47.78|1|2.1
UNION|UN|UK|JL2449-SC-3.00|Euro-profile Mortice Sliding Door Lock|LO|2449|SC|EA|41.9|1|2.1
UNION|UN|UK|JL2B21R-SS60|Cylinder Mortice Sashlock  (case only)|LO|2B2|SS|EA|12.29|1|2.1
UNION|UN|UK|JL2B21S-SS60|Cylinder Mortice Sashlock  (case only)|LO|2B2|SS|EA|12.29|1|2.1
UNION|UN|UK|JL2B22R-SS60|Cylinder Mortice Deadlock  (case only)|LO|2B2|SS|EA|12.29|1|2.1
UNION|UN|UK|JL2B22S-SS60|Cylinder Mortice Deadlock  (case only)|LO|2B2|SS|EA|12.29|1|2.1
UNION|UN|UK|JL2C21R-SS55|Cylinder Mortice Sashlock-case only (case only)|LO|2C2|SS|EA|18.2|1|2.1
UNION|UN|UK|JL2C21S-PB55|Cylinder Mortice Sashlock-case only (case only)|LO|2C2|PB|EA|22.24|1|2.1
UNION|UN|UK|JL2C21S-SS55|Cylinder Mortice Sashlock-case only (case only)|LO|2C2|SS|EA|18.2|1|2.1
UNION|UN|UK|JL2C22R-PB55|Cylinder Mortice Deadlock-case only (case only)|LO|2C2|PB|EA|21.16|1|2.1
UNION|UN|UK|JL2C22R-SS55|Cylinder Mortice Deadlock-case only (case only)|LO|2C2|SS|EA|17.3|1|2.1
UNION|UN|UK|JL2C22S-SS55|Cylinder Mortice Deadlock-case only (case only)|LO|2C2|SS|EA|17.3|1|2.1
UNION|UN|UK|JL2C24R-SS55|Cylinder Mortice Nightlatch (case only)|LO|2C2|SS|EA|17.49|1|2.1
UNION|UN|UK|JL2C24S-SS55|Cylinder Mortice Nightlatch (case only)|LO|2C2|SS|EA|17.49|1|2.1
UNION|UN|UK|JL2C25R-SS55|Cylinder Mortice Deadlocking Nightlatch (case only)|LO|2C2|SS|EA|18.84|1|2.1
UNION|UN|UK|JL2C25S-SS55|Cylinder Mortice Deadlocking Nightlatch (case only)|LO|2C2|SS|EA|18.84|1|2.1
UNION|UN|UK|JL2C26S-PB55|Cylinder Mortice euro-profile escape sashlock h (case only)|LO|2C2|PB|EA|54.34|1|2.1
UNION|UN|UK|JL2C26S-SS55|Cylinder Mortice euro-profile escape sashlock  (case only)|LO|2C2|SS|EA|47.78|1|2.1
UNION|UN|UK|JL2E21R-SS60|Cylinder Mortice Sashlock  (case only)|LO|2.00E+02|SS|EA|15.03|1|2.1
UNION|UN|UK|JL2E21S-SS60|2E2 Euro Sash Lock Square forend & striking plate|LO|2.00E+02|SS|EA|15.03|1|2.1
UNION|UN|UK|JL2E22R-SS60|Cylinder Mortice Deadlock  (case only)|LO|2.00E+02|SS|EA|15.03|1|2.1
UNION|UN|UK|JL2E22S-SS60|2E2 Euro Deadlock Square forend & striking plate|LO|2.00E+02|SS|EA|15.03|1|2.1
UNION|UN|UK|JL2E25R-SS60|Cylinder Deadlocking Nightlatch  (case only)|LO|2.00E+02|SS|EA|16.11|1|2.1
UNION|UN|UK|JL2E25S-SS60|2E2 Euro DL Nightlatch Square forend & striking plate|LO|2.00E+02|SS|EA|16.11|1|2.1
UNION|UN|UK|JL2E26R-SS60|Cylinder Escape Lock  (case only)|LO|2.00E+02|SS|EA|35.52|1|2.1
UNION|UN|UK|JL2E26S-SS60|2E2 Euro Escape Function Square forend & striking plate|LO|2.00E+02|SS|EA|35.52|1|2.1
UNION|UN|UK|JM2X13-SC-BB|Oval-profile Key & Turn (Diamond)|CY|2X70/2X81/2X82/2X13/2X16/2X29/2X69/2X83/2X88|SC|EA|52.66|1|1.1
UNION|UN|UK|JM2X18-SC-BB|Euro-profile Double Cylinder Master Keyed|CY|2X18|SC|EA|63.57|1|1.1
UNION|UN|UK|JM2X19-SC-AA|Euro-profile Key & Turn Cylinder (Round) Master Keyed|CY|2X41/2X42/2X44/2X48/2X50/2X72/2X19/2X28/2X39/2X71|SC|EA|50.02|1|1.1
UNION|UN|UK|JM2X19-SC-BB|Euro-profile Key & Turn Cylinder (Round) Master Keyed|CY|2X41/2X42/2X44/2X48/2X50/2X72/2X19/2X28/2X39/2X71|SC|EA|51.02|1|1.1
UNION|UN|UK|JM2X20-SC-A|Euro-profile Single Cylinder Master Keyed|CY|2X20|SC|EA|41.02|1|1.1
UNION|UN|UK|JM2X20-SC-B|Euro-profile Single Cylinder Master Keyed|CY|2X20|SC|EA|41.84|1|1.1
UNION|UN|UK|JM2X44-SC-AA|Euro-profile Key & Turn Cylinder (Large) Master Keyed|CY|2X41/2X42/2X44/2X48/2X50/2X72/2X19/2X28/2X39/2X71|SC|EA|56.9|1|1.1
UNION|UN|UK|JM2X44-SC-BB|Euro-profile Key & Turn Cylinder (Large) Master Keyed|CY|2X41/2X42/2X44/2X48/2X50/2X72/2X19/2X28/2X39/2X71|SC|EA|57.9|1|1.1
UNION|UN|UK|J-N8824BC-C-SSF|Wind-through CE marked door closer c/w bc (curved cover)|CL|N8824BC|SSF|EA|116.09|1|6.1
UNION|UN|UK|J-N8825-C-SIL|Wind-through CE marked door closer with bc (curved cover)|CL|N8825|SIL|EA|121.27|1|6.1
UNION|UN|UK|J-N8825-C-SSF|Wind-through CE marked door closer with bc (curved cover)|CL|N8825|SSF|EA|160.16|1|6.1
UNION|UN|UK|J-N8825-L-SSF|Wind-through CE marked door closer with bc (linear cover)|CL|N8825|SSF|EA|160.16|1|6.1
UNION|UN|UK|J-N8899-4-C-PBF|E Mag closer hold open/swing free, curve cover, pol. brass|CL|N8899|PBF|EA|401.68|1|6.2
UNION|UN|UK|J-N8899-4-C-SSF|E Mag closer ho/swing free, curve cover, sat. st. st.|CL|N8899|SSF|EA|401.68|1|6.2
UNION|UN|UK|J-OADL805N-SIL|J-OADL805N-SIL EXIMO Outside Access Device With Lever, Sil, |ED|EXIMO|SIL|EA|85|1|8.1
UNION|UN|UK|J-PB801N-SIL-M|J-PB801N-SIL-W EXIMO Single Door Panic Bolt, Timber Fixings,|ED|EXIMO|SIL|EA|73.5|1|8.1
UNION|UN|UK|J-PH01RX150SS|01 Pull Handle on Rose 19 x 150mm (Screw-fix)|FN|PH01RX|SSS|EA|8.72|1|9.1
UNION|UN|UK|J-PH01RX225SS|01 Pull Handle on Rose 19 x 225mm (Screw-fix) |FN|PH01RX|SSS|EA|9.61|1|9.1
UNION|UN|UK|J-PH01RX300SS|01 Pull Handle on Rose 19 x 300mm (Screw-fix)|FN|PH01RX|SSS|EA|10.17|1|9.1
UNION|UN|UK|J-PH01RX425SS|01 Pull Handle on Rose 19 x 425mm (Screw-fix)|FN|PH01RX|SSS|EA|11.02|1|9.1
UNION|UN|UK|J-PH01X225SS|01 Pull Handle 19 x 225mm|FN|PH01X|SSS|EA|7.22|1|9.1
UNION|UN|UK|J-PH01X425SS|01 Pull Handle 19 x 425mm |FN|PH01X|SSS|EA|7.97|1|9.1
UNION|UN|UK|JPH03425BTBSS19|03 Pull Handle 19 x 425mm Back To Back Fix|FN|PH03|SSS|PAIR|17.3|1|9.1
UNION|UN|UK|JPH03425BTBSS22|03 Pull Handle 22 x 425mm Back To Back Fix|FN|PH03|SSS|PAIR|21.57|1|9.1
UNION|UN|UK|J-PH03X300BTBSS|03 Pull Handle BTB 32mm diameter - 300mm centres|FN|PH03X|SSS|EA|30.66|1|9.1
UNION|UN|UK|J-PH07X225SS|07 Pull Handle 22 x 225mm|FN|PH07X|SSS|EA|8.39|1|9.1
UNION|UN|UK|J-PH07X300SS|Single pull handle with bolt through fixing, 22mm dia x 300mm|FN|PH07X|SSS|EA|8.95|1|9.1
UNION|UN|UK|J-PH07X425SS|07 Pull Handle 22 x 425mm|FN|PH07X|SSS|EA|9.7|1|9.1
UNION|UN|UK|J-PL803N-SIL-M|J-PL803N-SIL-W EXIMO Single DoorPanic Latch, Timber Fixings,|ED|EXIMO|SIL|EA|61.5|1|8.1
UNION|UN|UK|J-ULTRAMKEY|keyULTRA™ Master Keys Supplied Later|CY|KEYULTRA|NP|EA|14.25|1|1.1
UNION|UN|UK|J-ULTRAWMKKEYS|keyULTRA™ Master Keys Supplied With Order|CY|KEYULTRA|NP|EA|10.82|1|1.1
ADAMS RITE|AR|UK|LEK7400-04|ULTRALINE 7400 04 SUBCOVER EXTENSION TO SUIT 47.8MM|ES|7400 ULTRALINE|BLK|EA|47.68|1|10.1
YALE|YL|UK|V-8V001-CH|Door Viewer - Chrome|FN|VIEWER|CH|EA|37.48|1|9.9
YALE|YL|UK|V-WS6-CH|Security Door Chain - Chrome|FN|VIEWER|CH|EA|12.41|1|9.9
